consumer_id,visit_time,day_of_week,age_group,gender,loyalty_status,product_touch_count,time_spent_near_shelf,distance_to_shelf,gesture_type,path_pattern,time_in_zone,speed,direction_changes,attention_score,interest_level,purchase_likelihood
774,Afternoon,Tuesday,Young Adult,Female,First-time,5,51.86153475329661,0.6364821112200099,Inspect,Path_D,101.93895932313274,1.4491100865128468,0,3.0735348868717183,49.19383635184918,0
775,Afternoon,Saturday,Young Adult,Male,Occasional,2,54.45850047627471,0.5890062881114615,Scan,Path_A,122.70831240063809,0.9783069946218681,5,1.6118474511770182,44.39375115624799,1
776,Morning,Friday,Adult,Male,Occasional,4,58.57678892116102,0.8049301730581679,Scan,Path_B,45.19755605258504,0.9764348148817186,4,2.5413527021380773,48.971684936807094,0
777,Morning,Sunday,Young Adult,Male,Occasional,3,75.44424342209253,0.47673802045242814,Scan,Path_A,152.83910247299667,1.2041964347663139,4,2.2967388377319486,60.79983169634202,1
778,Afternoon,Thursday,Adult,Male,Regular,5,70.60363390806764,0.3890247332170608,Pick,Path_C,44.170154263496926,1.8363947789202895,4,3.3671242993642427,38.077425910062104,0
779,Afternoon,Wednesday,Young Adult,Male,First-time,4,47.796686590244875,0.40124270800433504,Scan,Path_D,120.58669490742398,1.5856207020478885,2,2.7374348590088893,45.87843444808183,0
780,Afternoon,Friday,Adult,Male,Occasional,4,71.85668341266148,0.27833599519882324,Inspect,Path_D,93.13145372490338,1.5294070647780509,1,3.0778394193408225,42.48256435312812,0
781,Afternoon,Thursday,Young Adult,Male,Occasional,2,94.4872271866844,0.3993856337628827,Scan,Path_B,143.15236439138224,0.788417594835433,2,1.9732052750626001,49.61382866451285,0
782,Afternoon,Saturday,Adult,Male,Occasional,4,29.741031313247856,0.1,Scan,Path_D,31.83306458349925,1.2435311381650889,5,4.148705156566239,43.153191074873455,1
783,Morning,Sunday,Young Adult,Female,Occasional,5,51.25340810918625,0.7737532559186884,Inspect,Path_B,53.51202017105973,1.446332026189017,2,3.0147473745156246,32.31918757613386,0
784,Afternoon,Monday,Senior,Male,First-time,3,49.73289585607186,0.8868095698873681,Inspect,Path_C,96.12966727922836,1.8255983402152687,1,1.9741920409928493,39.448624530676376,1
785,Morning,Sunday,Young Adult,Female,Regular,0,61.59833297083471,0.4704829399621879,Pick,Path_D,140.75375691760448,0.6948816920065997,5,0.7330867809833019,66.37755018538112,1
786,Evening,Monday,Adult,Female,Occasional,3,23.52249659357186,0.5876202790590989,Inspect,Path_D,128.86392072546963,1.4192878098940631,3,1.957968333722774,52.467282112862726,0
787,Afternoon,Tuesday,Adult,Male,Occasional,6,87.22174551250262,0.5328018217706753,Inspect,Path_A,162.01127973591056,1.5193120745691049,1,3.811482819444058,52.12362053808077,0
788,Afternoon,Sunday,Young Adult,Female,Regular,5,60.93583524666318,0.23738813572091183,Inspect,Path_B,124.31598793069745,1.3355226647277216,0,3.647181264185733,47.17387609991362,0
789,Afternoon,Thursday,Adult,Female,Regular,3,65.96266794418447,0.7052519062900217,Scan,Path_B,119.29032661942489,0.794904657050542,5,2.1133999535481722,49.483745758908306,1
790,Evening,Monday,Young Adult,Female,First-time,1,63.64632760467393,0.735090097767435,Pick,Path_D,77.13684237929209,1.2759775866801881,3,1.090307130003776,45.7018807716862,0
791,Morning,Wednesday,Adult,Female,Regular,6,49.669349960802236,0.2918032698090409,Inspect,Path_A,111.06518648852507,1.3286467663880008,3,3.933740029087283,55.26928531041065,0
792,Afternoon,Thursday,Senior,Male,First-time,3,73.97309011133149,0.5659778840755928,Inspect,Path_D,119.2193824238374,1.2533353669213503,2,2.223236148647906,51.00808854259373,0
793,Afternoon,Wednesday,Adult,Female,First-time,2,60.10460038687152,0.44744774442827123,Inspect,Path_B,37.80981230268459,0.994510059044296,2,1.7475025710358871,38.287317898413846,0
794,Afternoon,Sunday,Young Adult,Female,Occasional,3,18.306701292501543,0.7379844012489,Scan,Path_B,84.39122631744631,0.9573464547417236,3,1.86254194466464,52.53724503104193,1
795,Morning,Wednesday,Adult,Female,Regular,6,57.83672729621272,0.4834248888629315,Scan,Path_D,138.5342462807319,1.3368498381040657,2,3.7028983719189146,25.412580767284496,0
796,Evening,Monday,Adult,Male,First-time,1,54.44855382880863,0.48884140349722743,Pick,Path_C,127.17973451164985,0.9970902733092183,5,1.1813734167716317,54.138591996777855,0
797,Evening,Thursday,Adult,Female,Occasional,3,73.93483373776851,0.8641757638906367,Pick,Path_D,109.87970609595561,1.0039348591182558,3,2.101108569370913,35.906431431634786,1
798,Afternoon,Saturday,Adult,Female,First-time,1,114.02826177979406,0.2429168718391002,Scan,Path_A,95.70236418867145,1.1581069076275257,4,1.8934682292804954,49.03944913829924,1
799,Afternoon,Friday,Adult,Male,Regular,4,67.55370556799994,0.5496100861573066,Inspect,Path_B,50.28448104731763,1.2479310408335642,3,2.7016628686413746,38.05372396803811,0
800,Evening,Monday,Adult,Male,Occasional,1,102.39597095578813,0.517730166315738,Inspect,Path_B,32.984742718433054,1.5116204232433708,5,1.3982814709726354,50.02823199533097,1
801,Afternoon,Monday,Adult,Male,Occasional,2,46.275471403770545,0.3792771771237801,Pick,Path_D,107.73249454492894,0.8411824897572083,1,1.758696194172949,55.78278519276222,1
802,Morning,Saturday,Young Adult,Female,Occasional,5,47.55752330341363,0.9079642672439003,Inspect,Path_C,179.5578024046534,0.8115403045121408,3,2.958060602156794,65.02827085249581,1
803,Afternoon,Thursday,Adult,Female,Regular,2,55.07132175886451,0.5673097379571104,Scan,Path_B,121.47621354212056,1.0853716218496265,4,1.6278977104510692,34.58642344988522,1
804,Afternoon,Thursday,Adult,Female,Regular,3,68.50384280740182,0.6343546189225449,Pick,Path_D,160.85599075527352,0.6599448438887864,2,2.1578002792867603,59.754729556711354,0
805,Afternoon,Sunday,Adult,Male,Occasional,4,47.18794703886231,0.6629207966621269,Scan,Path_C,72.93250313779787,1.3759677940187545,1,2.53763490150531,51.31152705377472,1
806,Afternoon,Wednesday,Adult,Female,Occasional,3,27.763071331294967,0.43582913371559556,Scan,Path_D,131.32597982073676,0.6019264852712628,1,2.097710791881124,45.493328471753756,1
807,Evening,Sunday,Adult,Male,Regular,6,60.46110376959659,0.7483528499220735,Inspect,Path_D,91.8525293803201,1.4122120551344233,3,3.5695591279186587,57.598565050594594,0
808,Evening,Saturday,Young Adult,Male,First-time,3,37.140120584468065,0.7081068890547106,Scan,Path_D,90.30881257965052,1.532702230966442,3,1.9681438372580358,47.64075148914793,1
809,Afternoon,Sunday,Adult,Female,Regular,3,82.31657999657764,0.4755799219739699,Scan,Path_B,149.78358412428665,1.277912452679936,1,2.3321221001448045,57.175305164006794,0
810,Morning,Saturday,Adult,Female,Regular,3,72.87740620741823,0.6876533619316549,Inspect,Path_C,115.18212018555339,0.6428043148440685,6,2.1552312427750944,40.077302868720054,0
811,Evening,Thursday,Adult,Female,First-time,2,44.80950493480445,0.7479871811269523,Scan,Path_A,64.57863208843352,1.231837322163954,2,1.4914317861244268,43.67002967703708,0
812,Evening,Wednesday,Young Adult,Female,Occasional,3,69.11584126106703,0.6590190139458094,Inspect,Path_A,123.92118329774674,0.9609779330075642,1,2.149060586611072,59.43600052794599,0
813,Morning,Sunday,Young Adult,Male,Occasional,4,49.036828757772945,0.33295608186736797,Scan,Path_B,91.35325934106496,0.8393989982382923,6,2.8458639658191753,64.85400523570422,1
814,Evening,Monday,Young Adult,Male,Occasional,3,58.95615732843858,0.4815290547629998,Inspect,Path_B,62.2267906630913,1.3738299278896688,3,2.210124363570145,49.649681008471504,1
815,Evening,Tuesday,Adult,Female,Occasional,3,59.166570898552564,0.5950740867707169,Inspect,Path_D,80.18601662615376,1.430058260219016,1,2.1319254595082797,22.1271107464422,1
816,Afternoon,Friday,Young Adult,Female,Occasional,3,53.28738951030374,0.550424100330547,Pick,Path_D,201.83573182092127,1.5857077339437367,2,2.1297931303202122,48.00950717391545,1
817,Afternoon,Monday,Adult,Male,Occasional,2,76.613597550699,0.3509654390389678,Scan,Path_C,168.49537811559009,1.11456286371517,2,1.9529246680797705,50.3242611782243,1
818,Afternoon,Thursday,Senior,Male,Occasional,5,37.61672593621128,0.44268731353370894,Scan,Path_D,39.41849634057219,1.251582420952201,4,3.1398697863782505,47.67226623306828,1
819,Morning,Friday,Young Adult,Male,Occasional,4,70.7395224139976,0.570373323994764,Pick,Path_C,112.4653661352138,1.6996076437291552,3,2.7043451469147906,53.36338561665531,1
820,Afternoon,Tuesday,Adult,Female,First-time,0,66.09058237578714,0.19815708290066503,Inspect,Path_D,115.38068414433475,1.8285865533355539,3,1.339753195635428,45.23090072402678,1
821,Evening,Tuesday,Adult,Male,Regular,2,31.908510566737334,0.5038660389215539,Inspect,Path_D,109.35850995425014,1.5241112049534498,5,1.556473452221287,58.38870860678027,1
822,Morning,Wednesday,Senior,Male,First-time,5,44.111577662956535,0.6393289449267707,Pick,Path_A,93.44441977547334,1.0950125165291937,1,3.033385895848382,38.33286727268958,1
823,Afternoon,Friday,Adult,Male,Regular,3,38.12241542714775,0.5565876070921739,Pick,Path_B,149.88269275895325,1.2021765520908,3,2.0499445478044196,62.36848707354141,1
824,Afternoon,Wednesday,Adult,Male,Occasional,1,52.671466387338214,0.3285042581144372,Inspect,Path_C,157.70782669997095,1.1465413734867902,5,1.372177446318065,65.50078823961093,0
825,Afternoon,Monday,Adult,Female,Occasional,1,60.96852914430169,0.36369755240770896,Inspect,Path_A,161.96002804261605,1.411689370141539,3,1.3547501132752022,40.86940261939692,0
826,Evening,Saturday,Adult,Male,Regular,2,41.43227091786016,0.7973990465332226,Pick,Path_D,133.20432040460608,0.9541029715099579,3,1.457976803729253,40.864001743969375,0
827,Afternoon,Saturday,Adult,Female,Occasional,2,79.38257211647905,0.31247063931866925,Scan,Path_A,144.34625354536533,1.2963999543942297,2,2.03697299690782,54.10695313777528,0
828,Afternoon,Saturday,Young Adult,Female,Occasional,5,81.15565137949744,0.7371335679450798,Inspect,Path_C,106.22052940183684,1.2979134967858639,4,3.1770995054434508,38.12779590257111,0
829,Afternoon,Friday,Senior,Female,First-time,3,84.68839253862407,0.3757369429634547,Pick,Path_B,56.942432259156426,1.3151251576794576,4,2.455729255027461,45.0739712889768,0
830,Afternoon,Saturday,Adult,Male,Occasional,7,5.639096202394072,0.7260348212078467,Scan,Path_A,55.889964500044314,0.8932814127387043,4,3.803664362335425,61.02526956456015,1
831,Morning,Monday,Adult,Female,Occasional,5,98.96336468051413,0.6082207942580036,Scan,Path_C,85.93228702315005,1.2741610198879896,0,3.323644778461209,57.37606764476963,1
832,Afternoon,Wednesday,Young Adult,Female,First-time,3,63.32108741071346,0.43039140672308684,Scan,Path_D,111.97708668433073,1.7307893238789522,4,2.2812987298931233,69.80196341689589,0
833,Morning,Friday,Adult,Female,Occasional,6,60.94599026613797,0.14669395313155897,Scan,Path_A,68.67403818333239,1.0629142328569299,2,4.668112665685895,51.70784147600208,1
834,Morning,Wednesday,Young Adult,Female,First-time,4,57.96252352932367,0.5797135401979581,Pick,Path_B,74.80515933869333,1.2779213239972385,2,2.634810597048143,43.89161997721814,1
835,Afternoon,Friday,Adult,Male,Occasional,2,33.57502598767279,0.536312627327058,Inspect,Path_C,104.86429229224792,0.6473898762643185,5,1.5407919508545245,50.512435116530206,1
836,Afternoon,Wednesday,Adult,Male,First-time,1,67.19516187404393,0.582782555779717,Scan,Path_B,154.56457568199892,1.2758683250526601,3,1.1791569804888642,48.49411660591365,1
837,Evening,Tuesday,Young Adult,Male,First-time,3,92.23888692872603,0.6078802980344425,Scan,Path_D,133.373130141341,1.2649707918512656,2,2.2902065783941223,48.63442890796865,0
838,Afternoon,Wednesday,Adult,Female,First-time,2,63.080476344388515,0.23717458758514076,Pick,Path_B,85.45895747821311,1.2349422231875968,5,2.158663044832421,49.76196291904267,1
839,Afternoon,Saturday,Adult,Male,Regular,4,37.69806653617206,0.5786543613823073,Scan,Path_D,121.85534231666173,1.4191093587756436,2,2.5341198022699842,40.682332911537635,1
840,Afternoon,Tuesday,Adult,Male,First-time,6,29.493865968101964,0.6485081349200768,Pick,Path_D,66.85425703090958,1.1162889797828328,1,3.4558694704565536,52.82217754970643,1
841,Morning,Wednesday,Young Adult,Male,Occasional,2,54.11952523517762,0.6461485375667736,Pick,Path_A,85.45911467941147,1.5529204609241058,3,1.5801239786662111,35.91336732241409,0
842,Afternoon,Friday,Young Adult,Male,First-time,3,45.11946354980325,0.2493886752315082,Inspect,Path_D,53.7129455879373,0.9350606840223645,3,2.527558352324221,42.83173392091886,0
843,Morning,Friday,Young Adult,Male,Regular,2,74.05149587912777,0.7308597494086508,Scan,Path_B,137.15353191221124,1.6329850597345852,1,1.6439077935110664,48.81121236860183,1
844,Evening,Friday,Young Adult,Male,First-time,6,87.40837481266604,0.5857398978026905,Inspect,Path_A,108.68770939551493,1.2637965245159668,3,3.778490357853265,27.404466873444086,0
845,Morning,Thursday,Senior,Male,Regular,1,69.39302972483812,0.6111095945508549,Pick,Path_D,113.69110219720397,1.178507876132723,1,1.1742386880733515,57.689915363449174,1
846,Afternoon,Monday,Young Adult,Male,Occasional,8,58.298156792929696,0.32085998797698956,Scan,Path_C,152.237484979474,0.7704598181881307,4,4.914815621882248,29.468454901524947,0
847,Morning,Friday,Adult,Male,First-time,3,57.349367491584495,0.6514184368720992,Pick,Path_C,80.10995062171628,0.86709030889589,3,2.0937691577968054,56.69587690898178,0
848,Evening,Tuesday,Young Adult,Male,Regular,6,61.42167166593058,0.15521719043399212,Pick,Path_D,138.6699693648115,1.3052518423273922,4,4.595625431991364,37.07190710071838,0
849,Afternoon,Friday,Adult,Female,Occasional,1,36.801187351511714,0.33036062571909414,Pick,Path_A,199.396839766153,0.9849575705774365,3,1.2894049596122379,45.95081309296501,1
850,Afternoon,Thursday,Adult,Female,Occasional,4,72.04530524215836,0.7533168565065425,Scan,Path_A,80.71544496342528,1.4985158239971137,6,2.625719058699029,55.19130646949429,1
851,Morning,Saturday,Adult,Male,Regular,1,38.383656188664226,0.6417188875954033,Pick,Path_A,57.47924394814201,1.2862307255088252,1,1.0035812284832069,71.98139519479483,1
852,Afternoon,Tuesday,Young Adult,Male,Regular,0,82.32337638381762,0.558301617699219,Pick,Path_B,69.6863777597872,0.772495699330835,3,0.7698461860436349,51.164519777073494,1
853,Morning,Thursday,Adult,Female,Occasional,0,52.73505751056143,0.6887427754451848,Scan,Path_C,135.54341156130414,1.4283259816826195,5,0.5540594587271986,30.17373671800492,0
854,Evening,Saturday,Adult,Female,Occasional,4,76.61618201604648,0.7026385347894294,Inspect,Path_D,189.85168802640365,1.1512766741945317,2,2.6677222869724595,59.53695132635774,1
855,Morning,Sunday,Young Adult,Female,Regular,4,30.534613684339046,0.6515830356295168,Pick,Path_D,188.21316131590436,1.1862720092514285,3,2.4596178307370202,47.68081595140982,1
856,Morning,Sunday,Young Adult,Female,Occasional,4,76.47519229551685,0.45651441084475963,Inspect,Path_C,153.79623690486835,1.5133756813624397,2,2.8204782321811726,50.699066544588234,0
857,Morning,Tuesday,Adult,Male,Regular,2,87.25054739313717,0.32439069190686187,Inspect,Path_B,155.1718610271773,0.7817100680994891,5,2.052793238865856,55.57863029887614,1
858,Afternoon,Wednesday,Adult,Male,Occasional,3,34.36845081899055,0.3673174151477524,Inspect,Path_A,138.58227605948602,0.8626096681117179,0,2.21633045898867,27.74622043094286,0
859,Afternoon,Monday,Adult,Male,Occasional,3,57.72992781088611,0.7821175442056306,Inspect,Path_C,149.0039891479764,1.2976738592624275,1,2.0443656774961116,50.06536847735196,0
860,Morning,Monday,Young Adult,Female,Regular,4,66.69772278242526,0.24490027658800906,Inspect,Path_D,132.15031796403707,0.6903692080625063,3,3.1501475527521836,45.903061100473046,0
861,Afternoon,Thursday,Adult,Female,First-time,7,67.67735720225318,0.5981646808291909,Inspect,Path_B,88.00943488848405,1.0178556970118064,3,4.172742869561293,62.21834906005519,0
862,Afternoon,Saturday,Adult,Female,Occasional,0,53.20893831566044,0.5984718249951981,Scan,Path_D,188.5375203620229,1.4935379399954802,4,0.6002291788791116,57.271137633387426,0
863,Afternoon,Monday,Adult,Male,Occasional,3,49.68329362831671,0.7936114266325913,Scan,Path_A,173.4172691587834,1.1673812659593312,4,2.000428968577255,33.729980772184526,0
864,Afternoon,Saturday,Adult,Female,Occasional,4,65.06525891835385,0.597911828237424,Inspect,Path_C,88.9204066299767,0.7876709679459115,4,2.659823774913537,62.626258523490485,1
865,Afternoon,Saturday,Adult,Male,First-time,4,67.05107855167161,0.41535525344663526,Scan,Path_A,145.93917306788984,1.256729289164152,5,2.8167709107165195,54.49525088160211,1
866,Afternoon,Thursday,Adult,Male,Regular,3,47.45190173634983,0.41850488252441975,Scan,Path_B,178.44968908984777,1.0785349169822127,3,2.21515118534177,34.52758402546782,0
867,Morning,Thursday,Young Adult,Male,Occasional,3,43.49916082219865,0.49884387650621187,Inspect,Path_C,136.74720515457213,0.98931272848867,4,2.1184228464568955,50.55753103492773,1
868,Morning,Thursday,Adult,Female,Occasional,3,84.22751443592533,0.7265338506660086,Inspect,Path_A,111.78571104484742,2.2669374223130445,0,2.196417244030651,60.348261138558556,1
869,Evening,Monday,Young Adult,Male,Regular,2,62.15337511409997,0.6613039717498599,Pick,Path_A,177.18922904769406,1.372448365314402,4,1.6131996576854855,37.859561274266056,0
870,Evening,Sunday,Adult,Female,Occasional,2,14.565909640011952,0.28285773982194795,Scan,Path_A,130.21360400363724,1.11496138640225,4,1.779898763014175,63.775773358454174,0
871,Afternoon,Thursday,Adult,Male,First-time,4,84.35022116704613,0.5557325650609707,Inspect,Path_B,94.88489843917901,1.469491654157069,1,2.7816364402101517,34.873712258724744,0
872,Morning,Monday,Adult,Female,First-time,2,48.05713893317425,0.6650526867951381,Scan,Path_A,73.9932463933283,1.1127039776699597,5,1.5410137482036923,42.08772823353016,1
873,Afternoon,Thursday,Young Adult,Female,Regular,4,61.334806458597434,0.4525649228821663,Scan,Path_D,10.0,1.0445592692234913,2,2.7485995768674476,40.57129164610308,0
874,Afternoon,Friday,Adult,Male,First-time,4,67.49728558268728,0.1,Scan,Path_C,198.9249866314616,1.2898338012164279,2,4.337486427913436,63.76933731588662,1
875,Morning,Saturday,Adult,Female,Occasional,4,30.326331154777453,0.4607053766112211,Pick,Path_C,86.52593746050424,1.3526070240570625,3,2.5857485776798703,45.089838634508034,0
876,Morning,Thursday,Young Adult,Female,Occasional,4,54.22394984960553,0.20297005994738482,Inspect,Path_A,158.5577939631867,1.477723380210771,4,3.256486753878392,38.37182997339002,1
877,Afternoon,Tuesday,Young Adult,Female,Occasional,4,86.3514818466793,0.1713090112006737,Scan,Path_B,83.1843828865747,1.627099674072717,4,3.599238317553609,54.45210878914062,0
878,Afternoon,Saturday,Young Adult,Female,First-time,2,81.78718792003455,0.7130331798059889,Inspect,Path_D,126.67838457583174,1.5562516561537965,2,1.6894277956094803,56.61180990592719,1
879,Morning,Saturday,Young Adult,Female,Occasional,2,54.192815062333295,1.0042061252057268,Scan,Path_D,137.98913902024447,1.4569710341292141,1,1.4701263737481822,56.675360947941314,1
880,Morning,Thursday,Young Adult,Male,Occasional,4,74.31667583528888,0.7728570907494254,Inspect,Path_C,70.43487904390928,1.4877802376018057,5,2.630363433592538,47.2866083477399,1
881,Morning,Sunday,Young Adult,Female,Regular,4,76.95049905919421,0.1,Inspect,Path_C,158.28147320544892,1.5554100024807023,4,4.384752495295971,52.54534301036948,1
882,Afternoon,Wednesday,Young Adult,Male,First-time,7,75.9300288565225,0.46539746189029874,Inspect,Path_D,112.0704824138975,1.4129477965581791,5,4.309390347823179,43.49766913770714,0
883,Morning,Sunday,Adult,Male,Occasional,3,37.079491450343994,0.3820623186221437,Scan,Path_C,142.10578857865232,0.7243798089182875,3,2.2088722681707162,66.7480167793573,1
884,Morning,Thursday,Adult,Male,Occasional,2,92.82300540478954,0.20581553392337115,Pick,Path_A,178.18072942405297,1.3492934435590178,3,2.4358589774803967,61.44205158657932,1
885,Afternoon,Saturday,Senior,Female,Occasional,2,50.72314680688448,0.5929717486178369,Inspect,Path_D,149.5849186697633,1.6130931376646478,2,1.5908999309058278,60.829568290406755,1
886,Morning,Tuesday,Adult,Female,Occasional,1,62.18673685511761,0.46304125100148374,Pick,Path_C,116.20692043812004,0.959154248124902,3,1.242860644492269,57.94115934573546,0
887,Afternoon,Saturday,Adult,Male,Occasional,0,52.974383952376115,0.2671820820842786,Inspect,Path_A,197.76194702751607,1.0823834519245554,1,1.0134251103044745,55.19733305995001,1
888,Morning,Sunday,Adult,Female,Occasional,3,64.59522256978697,0.1,Pick,Path_A,118.21394795485507,1.1819691174550593,2,3.822976112848935,37.55637515850212,1
889,Morning,Tuesday,Adult,Female,Regular,2,42.71471212078025,0.3782167740990093,Inspect,Path_D,123.72531829569303,1.2570312184351624,4,1.742370836918368,56.33301236255648,0
890,Morning,Monday,Adult,Male,Occasional,2,55.497541469477284,0.5015814089547898,Pick,Path_A,113.4549820490765,1.0334696176142495,2,1.676226568934713,51.1426523006332,0
891,Afternoon,Friday,Adult,Male,Occasional,1,63.65514357371653,0.4763166426085048,Inspect,Path_D,70.97588196176832,1.2171786343021036,5,1.2381644685633266,62.63364084950919,0
892,Evening,Saturday,Young Adult,Female,First-time,0,84.49297956504343,0.7125564670416425,Inspect,Path_A,66.56856150460541,1.3539756869082737,4,0.7031444078019498,58.07419182382428,0
893,Evening,Thursday,Young Adult,Male,First-time,4,82.07856958014048,0.5675968066266426,Pick,Path_D,97.83190180189683,0.5969177197205066,2,2.762755647805525,55.503804701530214,1
894,Afternoon,Monday,Adult,Female,First-time,1,83.09106037558651,0.43107425809744576,Inspect,Path_D,79.45067385739354,1.2224330539864663,4,1.3794124884719632,33.15775202469844,0
895,Afternoon,Friday,Adult,Male,First-time,4,77.37304482524442,0.33655448218756456,Scan,Path_D,108.89319211654775,1.0852267637861974,1,2.981122649254016,49.10999463391529,0
896,Morning,Thursday,Young Adult,Male,Occasional,6,96.93350725089988,0.14581468841224837,Inspect,Path_D,153.04647328037174,0.6879361297177891,4,4.85627146846302,44.42107740096344,0
897,Morning,Wednesday,Senior,Female,Regular,1,54.19718194365544,0.281744827968026,Inspect,Path_A,103.637256547065,1.369259906417679,2,1.4808480975796179,52.523659241830735,1
898,Evening,Thursday,Adult,Female,Occasional,3,56.84463639420761,0.7716641622172615,Scan,Path_D,128.79848399260652,1.2933874950799302,7,2.0434032888005818,45.84451728557356,0
899,Morning,Tuesday,Adult,Female,Occasional,2,56.02114112342397,0.6729345941849938,Scan,Path_C,99.76374658277155,1.249478774635915,3,1.5773114098984171,47.24054223906694,1
900,Morning,Tuesday,Senior,Female,First-time,5,58.777384820042585,0.5577536467489583,Scan,Path_A,221.80142093614415,1.3831455904532135,2,3.1524681743811613,54.59033904906704,0
901,Morning,Wednesday,Adult,Female,Occasional,3,31.2755857696951,0.4011861417904777,Pick,Path_D,180.32939726324702,1.2963749771072466,6,2.154899635274844,45.67861886431224,1
902,Morning,Monday,Senior,Female,First-time,1,65.29521576534651,0.7482039577165527,Scan,Path_A,110.09571408328615,0.9786304994645071,1,1.0937828712291424,51.215915395740126,1
903,Morning,Friday,Adult,Male,Regular,1,69.92110048903574,0.29777672407324973,Pick,Path_A,130.88797039015162,1.4168948434131567,2,1.521249670143129,34.805881091256936,0
904,Afternoon,Thursday,Young Adult,Female,Occasional,3,54.85186439363292,0.3000640853593262,Scan,Path_A,66.38463259614734,1.4682712539635001,4,2.4407836071404483,41.67598523239941,1
905,Afternoon,Tuesday,Adult,Male,Regular,2,24.853187258542476,0.481304502335158,Pick,Path_A,111.42373261004965,0.8742577759480397,7,1.5398032916044841,56.560435672029605,0
906,Evening,Monday,Adult,Female,Regular,4,60.428611427515335,0.1,Scan,Path_D,95.98474437950657,1.4641543722589434,5,4.3021430571375765,37.698078833035254,0
907,Evening,Wednesday,Adult,Male,Occasional,5,34.10586492771645,0.2921046476755835,Scan,Path_A,149.71561318164697,1.1149380365775239,2,3.3552154519956643,62.45725077602997,0
908,Afternoon,Sunday,Senior,Female,Occasional,3,68.54622173507771,0.45275426127953966,Inspect,Path_C,82.78753715417339,1.3838463133328744,4,2.2844718433396527,59.74399355301321,1
909,Morning,Saturday,Adult,Male,First-time,2,62.38623267741581,0.4077532009438191,Scan,Path_A,186.30962200107837,1.2455855633830906,5,1.8024239407265668,47.317700646602134,0
910,Afternoon,Sunday,Adult,Female,Occasional,4,64.3474425338862,0.3023489997646458,Inspect,Path_A,117.3828762231125,1.1483927858955782,2,2.98322443490494,79.98734105502464,0
911,Afternoon,Sunday,Adult,Female,Regular,1,38.7792665353563,0.9070793866406421,Scan,Path_C,85.2233827378956,1.3617630401953857,2,0.9143842006027606,62.431035778482936,1
912,Morning,Tuesday,Adult,Male,First-time,4,85.23167531043471,0.7726520480506764,Scan,Path_D,121.28634478260726,1.1000597009526236,1,2.685007104779297,40.50720493294265,0
913,Afternoon,Wednesday,Adult,Female,Regular,2,63.40418391748548,0.8429203167068385,Inspect,Path_C,149.4710163561267,1.5240878274364325,1,1.5542912712873005,57.46174053700048,1
914,Afternoon,Thursday,Adult,Male,Occasional,3,41.71525357045739,0.48019114137472757,Inspect,Path_B,140.81607050941432,1.5734193502291272,3,2.125077079232157,50.65863066319757,1
915,Afternoon,Sunday,Young Adult,Female,Regular,3,71.59283297717934,0.40228280233178065,Pick,Path_C,126.26294995986946,1.0358778430435207,4,2.3551268545179807,42.23287909140589,1
916,Afternoon,Sunday,Adult,Female,Regular,1,61.954707721874286,0.820332691533837,Inspect,Path_D,155.10525885041068,1.1498316091953218,2,1.0535770613314088,39.30090856833791,0
917,Morning,Friday,Adult,Male,Occasional,2,96.7383401255829,0.5170412723911274,Pick,Path_C,152.65961370303722,1.0877566076976275,1,1.8705080162289358,59.94893334888379,1
918,Evening,Tuesday,Adult,Female,Occasional,2,48.94251083690642,0.2879020621464094,Scan,Path_A,152.85929756686545,1.312576577023187,1,1.9393932331242065,44.02054535375866,1
919,Afternoon,Tuesday,Adult,Male,Occasional,4,35.04933123715945,0.3017938291746592,Inspect,Path_D,108.97316998033142,1.5930168646119518,5,2.8379507298474644,48.98123644962948,0
920,Morning,Thursday,Adult,Male,Regular,3,65.78693421887961,0.43511445828942935,Inspect,Path_B,108.69498881807954,0.6997293072155193,1,2.2885838419959175,40.789740717734716,1
921,Evening,Saturday,Adult,Female,Regular,2,80.24451738273285,0.49559589832507817,Scan,Path_D,111.70624693856017,0.7745091275478431,2,1.8047771778130692,42.518420627014095,1
922,Afternoon,Monday,Adult,Male,Regular,2,106.45938084844602,0.516292205640476,Scan,Path_A,100.23742856558583,1.174942297144291,2,1.9196744354445343,48.73070799928528,0
923,Evening,Friday,Young Adult,Female,Occasional,3,128.37224358738302,0.46328306260603186,Scan,Path_B,124.2269890112336,1.2557790885171498,1,2.573562732935051,53.881822927241515,1
924,Afternoon,Tuesday,Young Adult,Female,Occasional,2,28.959030882203336,0.9679208305312839,Scan,Path_D,119.77509662294958,0.9176120591590256,4,1.3514236241074706,24.116408364485515,1
925,Afternoon,Friday,Young Adult,Male,Regular,3,57.29524728718557,0.22937580039917532,Inspect,Path_D,186.20273367305975,1.2542220645985023,2,2.6584077987539514,50.1691979916675,1
926,Morning,Tuesday,Adult,Female,Occasional,4,35.11574513285248,0.6345422520817288,Scan,Path_A,99.80738539605213,0.9777129998831509,2,2.490766562792309,42.53878987414964,0
927,Morning,Friday,Adult,Male,Regular,2,55.05232425239031,0.4045094545541166,Scan,Path_C,80.53169257143031,1.065966771109158,2,1.7696876420837797,64.02362653450226,1
928,Afternoon,Wednesday,Adult,Male,Occasional,2,109.54487484575029,0.49224290220504974,Inspect,Path_C,145.82939788337086,1.5808887661750213,4,1.9540278457548632,79.42752646005437,0
